item,item_slot,match_id,player_slot
127,0,4202604229,0
34,1,4202604229,0
267,2,4202604229,0
214,3,4202604229,0
46,4,4202604229,0
0,5,4202604229,0
0,6,4202604229,0
0,7,4202604229,0
0,8,4202604229,0
180,0,4202604229,1
1,1,4202604229,1
100,2,4202604229,1
216,3,4202604229,1
30,4,4202604229,1
46,5,4202604229,1
0,6,4202604229,1
0,7,4202604229,1
0,8,4202604229,1
36,0,4202604229,2
249,1,4202604229,2
1,2,4202604229,2
63,3,4202604229,2
168,4,4202604229,2
33,5,4202604229,2
0,6,4202604229,2
46,7,4202604229,2
0,8,4202604229,2
63,0,4202604229,3
147,1,4202604229,3
263,2,4202604229,3
212,3,4202604229,3
160,4,4202604229,3
26,5,4202604229,3
0,6,4202604229,3
0,7,4202604229,3
0,8,4202604229,3
212,0,4202604229,4
145,1,4202604229,4
63,2,4202604229,4
158,3,4202604229,4
46,4,4202604229,4
116,5,4202604229,4
182,6,4202604229,4
0,7,4202604229,4
0,8,4202604229,4
36,0,4202604229,128
0,1,4202604229,128
40,2,4202604229,128
46,3,4202604229,128
125,4,4202604229,128
180,5,4202604229,128
0,6,4202604229,128
0,7,4202604229,128
0,8,4202604229,128
108,0,4202604229,129
63,1,4202604229,129
212,2,4202604229,129
21,3,4202604229,129
0,4,4202604229,129
0,5,4202604229,129
0,6,4202604229,129
0,7,4202604229,129
0,8,4202604229,129
63,0,4202604229,130
174,1,4202604229,130
170,2,4202604229,130
212,3,4202604229,130
11,4,4202604229,130
36,5,4202604229,130
0,6,4202604229,130
0,7,4202604229,130
46,8,4202604229,130
36,0,4202604229,131
50,1,4202604229,131
263,2,4202604229,131
116,3,4202604229,131
46,4,4202604229,131
181,5,4202604229,131
0,6,4202604229,131
0,7,4202604229,131
0,8,4202604229,131
29,0,4202604229,132
40,1,4202604229,132
267,2,4202604229,132
16,3,4202604229,132
232,4,4202604229,132
46,5,4202604229,132
188,6,4202604229,132
0,7,4202604229,132
0,8,4202604229,132
102,0,4203288728,0
127,1,4203288728,0
214,2,4203288728,0
226,3,4203288728,0
46,4,4203288728,0
42,5,4203288728,0
0,6,4203288728,0
0,7,4203288728,0
0,8,4203288728,0
37,0,4203288728,1
206,1,4203288728,1
100,2,4203288728,1
36,3,4203288728,1
214,4,4203288728,1
40,5,4203288728,1
0,6,4203288728,1
43,7,4203288728,1
0,8,4203288728,1
116,0,4203288728,2
41,1,4203288728,2
46,2,4203288728,2
50,3,4203288728,2
152,4,4203288728,2
141,5,4203288728,2
40,6,4203288728,2
0,7,4203288728,2
0,8,4203288728,2
1,0,4203288728,3
267,1,4203288728,3
100,2,4203288728,3
50,3,4203288728,3
108,4,4203288728,3
256,5,4203288728,3
46,6,4203288728,3
0,7,4203288728,3
0,8,4203288728,3
147,0,4203288728,4
116,1,4203288728,4
263,2,4203288728,4
135,3,4203288728,4
114,4,4203288728,4
63,5,4203288728,4
0,6,4203288728,4
0,7,4203288728,4
0,8,4203288728,4
254,0,4203288728,128
267,1,4203288728,128
263,2,4203288728,128
226,3,4203288728,128
30,4,4203288728,128
48,5,4203288728,128
188,6,4203288728,128
0,7,4203288728,128
0,8,4203288728,128
116,0,4203288728,129
108,1,4203288728,129
117,2,4203288728,129
147,3,4203288728,129
145,4,4203288728,129
260,5,4203288728,129
0,6,4203288728,129
10,7,4203288728,129
48,8,4203288728,129
100,0,4203288728,130
102,1,4203288728,130
119,2,4203288728,130
36,3,4203288728,130
63,4,4203288728,130
114,5,4203288728,130
46,6,4203288728,130
0,7,4203288728,130
0,8,4203288728,130
141,0,4203288728,131
133,1,4203288728,131
145,2,4203288728,131
133,3,4203288728,131
100,4,4203288728,131
1,5,4203288728,131
48,6,4203288728,131
41,7,4203288728,131
0,8,4203288728,131
263,0,4203288728,132
206,1,4203288728,132
108,2,4203288728,132
232,3,4203288728,132
214,4,4203288728,132
100,5,4203288728,132
46,6,4203288728,132
38,7,4203288728,132
40,8,4203288728,132
41,0,4203180693,0
100,1,4203180693,0
37,2,4203180693,0
180,3,4203180693,0
108,4,4203180693,0
30,5,4203180693,0
0,6,4203180693,0
11,7,4203180693,0
46,8,4203180693,0
1,0,4203180693,1
135,1,4203180693,1
166,2,4203180693,1
116,3,4203180693,1
50,4,4203180693,1
108,5,4203180693,1
0,6,4203180693,1
0,7,4203180693,1
0,8,4203180693,1
1,0,4203180693,2
225,1,4203180693,2
127,2,4203180693,2
108,3,4203180693,2
63,4,4203180693,2
112,5,4203180693,2
46,6,4203180693,2
0,7,4203180693,2
0,8,4203180693,2
0,0,4203180693,3
29,1,4203180693,3
254,2,4203180693,3
188,3,4203180693,3
232,4,4203180693,3
108,5,4203180693,3
46,6,4203180693,3
36,7,4203180693,3
40,8,4203180693,3
137,0,4203180693,4
147,1,4203180693,4
208,2,4203180693,4
50,3,4203180693,4
225,4,4203180693,4
116,5,4203180693,4
0,6,4203180693,4
40,7,4203180693,4
0,8,4203180693,4
212,0,4203180693,128
21,1,4203180693,128
100,2,4203180693,128
30,3,4203180693,128
63,4,4203180693,128
166,5,4203180693,128
46,6,4203180693,128
11,7,4203180693,128
8,8,4203180693,128
1,0,4203180693,129
9,1,4203180693,129
137,2,4203180693,129
63,3,4203180693,129
46,4,4203180693,129
116,5,4203180693,129
111,6,4203180693,129
4,7,4203180693,129
36,8,4203180693,129
127,0,4203180693,130
1,1,4203180693,130
116,2,4203180693,130
214,3,4203180693,130
152,4,4203180693,130
242,5,4203180693,130
0,6,4203180693,130
0,7,4203180693,130
0,8,4203180693,130
232,0,4203180693,131
58,1,4203180693,131
204,2,4203180693,131
48,3,4203180693,131
100,4,4203180693,131
1,5,4203180693,131
178,6,4203180693,131
41,7,4203180693,131
0,8,4203180693,131
40,0,4203180693,132
36,1,4203180693,132
267,2,4203180693,132
79,3,4203180693,132
214,4,4203180693,132
100,5,4203180693,132
181,6,4203180693,132
46,7,4203180693,132
0,8,4203180693,132
46,0,4203097249,0
152,1,4203097249,0
114,2,4203097249,0
63,3,4203097249,0
252,4,4203097249,0
1,5,4203097249,0
0,6,4203097249,0
0,7,4203097249,0
0,8,4203097249,0
41,0,4203097249,1
108,1,4203097249,1
100,2,4203097249,1
232,3,4203097249,1
0,4,4203097249,1
29,5,4203097249,1
0,6,4203097249,1
0,7,4203097249,1
0,8,4203097249,1
63,0,4203097249,2
98,1,4203097249,2
116,2,4203097249,2
46,3,4203097249,2
212,4,4203097249,2
24,5,4203097249,2
0,6,4203097249,2
0,7,4203097249,2
0,8,4203097249,2
50,0,4203097249,3
151,1,4203097249,3
210,2,4203097249,3
127,3,4203097249,3
226,4,4203097249,3
46,5,4203097249,3
0,6,4203097249,3
0,7,4203097249,3
0,8,4203097249,3
102,0,4203097249,4
100,1,4203097249,4
254,2,4203097249,4
214,3,4203097249,4
0,4,4203097249,4
0,5,4203097249,4
0,6,4203097249,4
0,7,4203097249,4
0,8,4203097249,4
210,0,4203097249,128
41,1,4203097249,128
48,2,4203097249,128
127,3,4203097249,128
145,4,4203097249,128
212,5,4203097249,128
51,6,4203097249,128
0,7,4203097249,128
0,8,4203097249,128
123,0,4203097249,129
166,1,4203097249,129
51,2,4203097249,129
108,3,4203097249,129
100,4,4203097249,129
50,5,4203097249,129
40,6,4203097249,129
46,7,4203097249,129
0,8,4203097249,129
36,0,4203097249,130
65,1,4203097249,130
119,2,4203097249,130
48,3,4203097249,130
210,4,4203097249,130
188,5,4203097249,130
0,6,4203097249,130
0,7,4203097249,130
0,8,4203097249,130
214,0,4203097249,131
131,1,4203097249,131
59,2,4203097249,131
61,3,4203097249,131
267,4,4203097249,131
206,5,4203097249,131
46,6,4203097249,131
0,7,4203097249,131
0,8,4203097249,131
1,0,4203097249,132
116,1,4203097249,132
46,2,4203097249,132
208,3,4203097249,132
50,4,4203097249,132
172,5,4203097249,132
0,6,4203097249,132
0,7,4203097249,132
0,8,4203097249,132
63,0,4203006010,0
170,1,4203006010,0
174,2,4203006010,0
212,3,4203006010,0
92,4,4203006010,0
1,5,4203006010,0
0,6,4203006010,0
0,7,4203006010,0
0,8,4203006010,0
1,0,4203006010,1
152,1,4203006010,1
36,2,4203006010,1
141,3,4203006010,1
50,4,4203006010,1
267,5,4203006010,1
46,6,4203006010,1
11,7,4203006010,1
0,8,4203006010,1
41,0,4203006010,2
9,1,4203006010,2
127,2,4203006010,2
36,3,4203006010,2
90,4,4203006010,2
29,5,4203006010,2
0,6,4203006010,2
0,7,4203006010,2
0,8,4203006010,2
46,0,4203006010,3
79,1,4203006010,3
178,2,4203006010,3
180,3,4203006010,3
42,4,4203006010,3
0,5,4203006010,3
0,6,4203006010,3
0,7,4203006010,3
0,8,4203006010,3
147,0,4203006010,4
1,1,4203006010,4
116,2,4203006010,4
119,3,4203006010,4
63,4,4203006010,4
137,5,4203006010,4
0,6,4203006010,4
0,7,4203006010,4
0,8,4203006010,4
63,0,4203006010,128
116,1,4203006010,128
263,2,4203006010,128
160,3,4203006010,128
135,4,4203006010,128
156,5,4203006010,128
0,6,4203006010,128
0,7,4203006010,128
0,8,4203006010,128
232,0,4203006010,129
129,1,4203006010,129
30,2,4203006010,129
267,3,4203006010,129
29,4,4203006010,129
102,5,4203006010,129
40,6,4203006010,129
188,7,4203006010,129
46,8,4203006010,129
36,0,4203006010,130
40,1,4203006010,130
0,2,4203006010,130
188,3,4203006010,130
29,4,4203006010,130
102,5,4203006010,130
0,6,4203006010,130
46,7,4203006010,130
0,8,4203006010,130
50,0,4203006010,131
90,1,4203006010,131
226,2,4203006010,131
263,3,4203006010,131
100,4,4203006010,131
114,5,4203006010,131
46,6,4203006010,131
48,7,4203006010,131
0,8,4203006010,131
1,0,4203006010,132
100,1,4203006010,132
102,2,4203006010,132
46,3,4203006010,132
185,4,4203006010,132
180,5,4203006010,132
0,6,4203006010,132
0,7,4203006010,132
0,8,4203006010,132
147,0,4202944447,0
41,1,4202944447,0
63,2,4202944447,0
172,3,4202944447,0
168,4,4202944447,0
212,5,4202944447,0
0,6,4202944447,0
0,7,4202944447,0
0,8,4202944447,0
63,0,4202944447,1
131,1,4202944447,1
36,2,4202944447,1
208,3,4202944447,1
166,4,4202944447,1
0,5,4202944447,1
44,6,4202944447,1
0,7,4202944447,1
0,8,4202944447,1
212,0,4202944447,2
147,1,4202944447,2
0,2,4202944447,2
36,3,4202944447,2
63,4,4202944447,2
46,5,4202944447,2
0,6,4202944447,2
0,7,4202944447,2
0,8,4202944447,2
36,0,4202944447,3
65,1,4202944447,3
46,2,4202944447,3
1,3,4202944447,3
29,4,4202944447,3
182,5,4202944447,3
237,6,4202944447,3
0,7,4202944447,3
0,8,4202944447,3
46,0,4202944447,4
218,1,4202944447,4
34,2,4202944447,4
29,3,4202944447,4
232,4,4202944447,4
60,5,4202944447,4
16,6,4202944447,4
21,7,4202944447,4
23,8,4202944447,4
75,0,4202944447,128
63,1,4202944447,128
36,2,4202944447,128
240,3,4202944447,128
0,4,4202944447,128
69,5,4202944447,128
0,6,4202944447,128
0,7,4202944447,128
0,8,4202944447,128
36,0,4202944447,129
77,1,4202944447,129
60,2,4202944447,129
46,3,4202944447,129
77,4,4202944447,129
63,5,4202944447,129
0,6,4202944447,129
0,7,4202944447,129
0,8,4202944447,129
36,0,4202944447,130
180,1,4202944447,130
73,2,4202944447,130
0,3,4202944447,130
43,4,4202944447,130
0,5,4202944447,130
0,6,4202944447,130
0,7,4202944447,130
0,8,4202944447,130
63,0,4202944447,131
0,1,4202944447,131
34,2,4202944447,131
46,3,4202944447,131
145,4,4202944447,131
182,5,4202944447,131
0,6,4202944447,131
0,7,4202944447,131
0,8,4202944447,131
44,0,4202944447,132
36,1,4202944447,132
40,2,4202944447,132
244,3,4202944447,132
180,4,4202944447,132
92,5,4202944447,132
0,6,4202944447,132
0,7,4202944447,132
0,8,4202944447,132
43,0,4205303183,0
29,1,4205303183,0
36,2,4205303183,0
46,3,4205303183,0
232,4,4205303183,0
188,5,4205303183,0
0,6,4205303183,0
0,7,4205303183,0
0,8,4205303183,0
50,0,4205303183,1
36,1,4205303183,1
172,2,4205303183,1
212,3,4205303183,1
154,4,4205303183,1
1,5,4205303183,1
11,6,4205303183,1
46,7,4205303183,1
0,8,4205303183,1
1,0,4205303183,2
50,1,4205303183,2
36,2,4205303183,2
244,3,4205303183,2
181,4,4205303183,2
8,5,4205303183,2
0,6,4205303183,2
46,7,4205303183,2
17,8,4205303183,2
63,0,4205303183,3
36,1,4205303183,3
73,2,4205303183,3
41,3,4205303183,3
21,4,4205303183,3
1,5,4205303183,3
46,6,4205303183,3
0,7,4205303183,3
0,8,4205303183,3
46,0,4205303183,4
214,1,4205303183,4
36,2,4205303183,4
244,3,4205303183,4
92,4,4205303183,4
0,5,4205303183,4
0,6,4205303183,4
0,7,4205303183,4
0,8,4205303183,4
63,0,4205303183,128
190,1,4205303183,128
98,2,4205303183,128
36,3,4205303183,128
41,4,4205303183,128
100,5,4205303183,128
0,6,4205303183,128
0,7,4205303183,128
0,8,4205303183,128
36,0,4205303183,129
92,1,4205303183,129
29,2,4205303183,129
232,3,4205303183,129
40,4,4205303183,129
46,5,4205303183,129
0,6,4205303183,129
0,7,4205303183,129
0,8,4205303183,129
1,0,4205303183,130
100,1,4205303183,130
40,2,4205303183,130
34,3,4205303183,130
214,4,4205303183,130
46,5,4205303183,130
0,6,4205303183,130
0,7,4205303183,130
0,8,4205303183,130
178,0,4205303183,131
1,1,4205303183,131
100,2,4205303183,131
180,3,4205303183,131
242,4,4205303183,131
36,5,4205303183,131
0,6,4205303183,131
31,7,4205303183,131
46,8,4205303183,131
263,0,4205303183,132
46,1,4205303183,132
63,2,4205303183,132
36,3,4205303183,132
1,4,4205303183,132
0,5,4205303183,132
0,6,4205303183,132
0,7,4205303183,132
0,8,4205303183,132
188,0,4205041666,0
254,1,4205041666,0
46,2,4205041666,0
56,3,4205041666,0
34,4,4205041666,0
214,5,4205041666,0
69,6,4205041666,0
0,7,4205041666,0
0,8,4205041666,0
147,0,4205041666,1
116,1,4205041666,1
36,2,4205041666,1
63,3,4205041666,1
212,4,4205041666,1
160,5,4205041666,1
46,6,4205041666,1
0,7,4205041666,1
0,8,4205041666,1
1,0,4205041666,2
36,1,4205041666,2
252,2,4205041666,2
141,3,4205041666,2
63,4,4205041666,2
212,5,4205041666,2
46,6,4205041666,2
0,7,4205041666,2
0,8,4205041666,2
33,0,4205041666,3
236,1,4205041666,3
63,2,4205041666,3
116,3,4205041666,3
166,4,4205041666,3
212,5,4205041666,3
46,6,4205041666,3
75,7,4205041666,3
0,8,4205041666,3
127,0,4205041666,4
116,1,4205041666,4
92,2,4205041666,4
46,3,4205041666,4
152,4,4205041666,4
63,5,4205041666,4
181,6,4205041666,4
0,7,4205041666,4
0,8,4205041666,4
40,0,4205041666,128
102,1,4205041666,128
43,2,4205041666,128
267,3,4205041666,128
182,4,4205041666,128
214,5,4205041666,128
0,6,4205041666,128
0,7,4205041666,128
0,8,4205041666,128
190,0,4205041666,129
9,1,4205041666,129
36,2,4205041666,129
63,3,4205041666,129
244,4,4205041666,129
131,5,4205041666,129
0,6,4205041666,129
0,7,4205041666,129
0,8,4205041666,129
214,0,4205041666,130
34,1,4205041666,130
254,2,4205041666,130
43,3,4205041666,130
0,4,4205041666,130
46,5,4205041666,130
0,6,4205041666,130
0,7,4205041666,130
0,8,4205041666,130
24,0,4205041666,131
63,1,4205041666,131
174,2,4205041666,131
170,3,4205041666,131
36,4,4205041666,131
212,5,4205041666,131
75,6,4205041666,131
0,7,4205041666,131
0,8,4205041666,131
63,0,4205041666,132
263,1,4205041666,132
1,2,4205041666,132
46,3,4205041666,132
96,4,4205041666,132
0,5,4205041666,132
0,6,4205041666,132
0,7,4205041666,132
0,8,4205041666,132
1,0,4204439199,0
30,1,4204439199,0
100,2,4204439199,0
36,3,4204439199,0
92,4,4204439199,0
214,5,4204439199,0
46,6,4204439199,0
0,7,4204439199,0
0,8,4204439199,0
63,0,4204439199,1
147,1,4204439199,1
116,2,4204439199,1
236,3,4204439199,1
212,4,4204439199,1
24,5,4204439199,1
0,6,4204439199,1
0,7,4204439199,1
0,8,4204439199,1
29,0,4204439199,2
36,1,4204439199,2
1,2,4204439199,2
242,3,4204439199,2
127,4,4204439199,2
116,5,4204439199,2
0,6,4204439199,2
0,7,4204439199,2
0,8,4204439199,2
63,0,4204439199,3
168,1,4204439199,3
1,2,4204439199,3
116,3,4204439199,3
40,4,4204439199,3
236,5,4204439199,3
0,6,4204439199,3
212,7,4204439199,3
0,8,4204439199,3
36,0,4204439199,4
254,1,4204439199,4
40,2,4204439199,4
1,3,4204439199,4
180,4,4204439199,4
0,5,4204439199,4
0,6,4204439199,4
0,7,4204439199,4
0,8,4204439199,4
145,0,4204439199,128
63,1,4204439199,128
46,2,4204439199,128
36,3,4204439199,128
152,4,4204439199,128
65,5,4204439199,128
8,6,4204439199,128
0,7,4204439199,128
0,8,4204439199,128
63,0,4204439199,129
40,1,4204439199,129
210,2,4204439199,129
252,3,4204439199,129
1,4,4204439199,129
36,5,4204439199,129
46,6,4204439199,129
0,7,4204439199,129
0,8,4204439199,129
77,0,4204439199,130
108,1,4204439199,130
116,2,4204439199,130
48,3,4204439199,130
88,4,4204439199,130
65,5,4204439199,130
0,6,4204439199,130
0,7,4204439199,130
0,8,4204439199,130
214,0,4204439199,131
42,1,4204439199,131
92,2,4204439199,131
119,3,4204439199,131
16,4,4204439199,131
16,5,4204439199,131
0,6,4204439199,131
0,7,4204439199,131
0,8,4204439199,131
0,0,4204439199,132
0,1,4204439199,132
0,2,4204439199,132
64,3,4204439199,132
0,4,4204439199,132
0,5,4204439199,132
0,6,4204439199,132
64,7,4204439199,132
64,8,4204439199,132
41,0,4203573943,0
63,1,4203573943,0
77,2,4203573943,0
259,3,4203573943,0
23,4,4203573943,0
244,5,4203573943,0
0,6,4203573943,0
0,7,4203573943,0
0,8,4203573943,0
252,0,4203573943,1
127,1,4203573943,1
1,2,4203573943,1
182,3,4203573943,1
41,4,4203573943,1
63,5,4203573943,1
46,6,4203573943,1
0,7,4203573943,1
0,8,4203573943,1
180,0,4203573943,2
40,1,4203573943,2
36,2,4203573943,2
43,3,4203573943,2
46,4,4203573943,2
31,5,4203573943,2
0,6,4203573943,2
0,7,4203573943,2
0,8,4203573943,2
11,0,4203573943,3
154,1,4203573943,3
36,2,4203573943,3
212,3,4203573943,3
63,4,4203573943,3
46,5,4203573943,3
0,6,4203573943,3
0,7,4203573943,3
0,8,4203573943,3
34,0,4203573943,4
180,1,4203573943,4
218,2,4203573943,4
16,3,4203573943,4
0,4,4203573943,4
0,5,4203573943,4
0,6,4203573943,4
0,7,4203573943,4
0,8,4203573943,4
63,0,4203573943,128
194,1,4203573943,128
100,2,4203573943,128
36,3,4203573943,128
212,4,4203573943,128
75,5,4203573943,128
38,6,4203573943,128
0,7,4203573943,128
0,8,4203573943,128
1,0,4203573943,129
92,1,4203573943,129
131,2,4203573943,129
34,3,4203573943,129
181,4,4203573943,129
63,5,4203573943,129
0,6,4203573943,129
0,7,4203573943,129
0,8,4203573943,129
65,0,4203573943,130
24,1,4203573943,130
152,2,4203573943,130
98,3,4203573943,130
212,4,4203573943,130
29,5,4203573943,130
24,6,4203573943,130
0,7,4203573943,130
0,8,4203573943,130
212,0,4203573943,131
160,1,4203573943,131
263,2,4203573943,131
63,3,4203573943,131
36,4,4203573943,131
26,5,4203573943,131
0,6,4203573943,131
0,7,4203573943,131
0,8,4203573943,131
46,0,4203573943,132
1,1,4203573943,132
50,2,4203573943,132
185,3,4203573943,132
40,4,4203573943,132
36,5,4203573943,132
0,6,4203573943,132
188,7,4203573943,132
0,8,4203573943,132
29,0,4203428265,0
152,1,4203428265,0
1,2,4203428265,0
36,3,4203428265,0
30,4,4203428265,0
232,5,4203428265,0
0,6,4203428265,0
41,7,4203428265,0
0,8,4203428265,0
208,0,4203428265,1
263,1,4203428265,1
147,2,4203428265,1
63,3,4203428265,1
212,4,4203428265,1
117,5,4203428265,1
0,6,4203428265,1
46,7,4203428265,1
0,8,4203428265,1
1,0,4203428265,2
63,1,4203428265,2
263,2,4203428265,2
152,3,4203428265,2
96,4,4203428265,2
48,5,4203428265,2
237,6,4203428265,2
16,7,4203428265,2
0,8,4203428265,2
108,0,4203428265,3
1,1,4203428265,3
254,2,4203428265,3
178,3,4203428265,3
48,4,4203428265,3
232,5,4203428265,3
0,6,4203428265,3
0,7,4203428265,3
0,8,4203428265,3
176,0,4203428265,4
168,1,4203428265,4
63,2,4203428265,4
147,3,4203428265,4
108,4,4203428265,4
208,5,4203428265,4
0,6,4203428265,4
0,7,4203428265,4
0,8,4203428265,4
127,0,4203428265,128
96,1,4203428265,128
108,2,4203428265,128
63,3,4203428265,128
0,4,4203428265,128
123,5,4203428265,128
0,6,4203428265,128
46,7,4203428265,128
41,8,4203428265,128
1,0,4203428265,129
267,1,4203428265,129
214,2,4203428265,129
254,3,4203428265,129
0,4,4203428265,129
256,5,4203428265,129
0,6,4203428265,129
46,7,4203428265,129
0,8,4203428265,129
63,0,4203428265,130
158,1,4203428265,130
123,2,4203428265,130
236,3,4203428265,130
174,4,4203428265,130
225,5,4203428265,130
0,6,4203428265,130
0,7,4203428265,130
0,8,4203428265,130
100,0,4203428265,131
102,1,4203428265,131
37,2,4203428265,131
232,3,4203428265,131
1,4,4203428265,131
214,5,4203428265,131
0,6,4203428265,131
0,7,4203428265,131
0,8,4203428265,131
1,0,4203428265,132
208,1,4203428265,132
135,2,4203428265,132
231,3,4203428265,132
0,4,4203428265,132
166,5,4203428265,132
0,6,4203428265,132
0,7,4203428265,132
0,8,4203428265,132
119,0,4194756163,0
116,1,4194756163,0
100,2,4194756163,0
41,3,4194756163,0
29,4,4194756163,0
77,5,4194756163,0
0,6,4194756163,0
0,7,4194756163,0
0,8,4194756163,0
65,0,4194756163,1
218,1,4194756163,1
36,2,4194756163,1
214,3,4194756163,1
210,4,4194756163,1
46,5,4194756163,1
0,6,4194756163,1
0,7,4194756163,1
0,8,4194756163,1
1,0,4194756163,2
36,1,4194756163,2
127,2,4194756163,2
215,3,4194756163,2
214,4,4194756163,2
244,5,4194756163,2
46,6,4194756163,2
0,7,4194756163,2
0,8,4194756163,2
36,0,4194756163,3
92,1,4194756163,3
127,2,4194756163,3
0,3,4194756163,3
46,4,4194756163,3
214,5,4194756163,3
0,6,4194756163,3
0,7,4194756163,3
0,8,4194756163,3
63,0,4194756163,4
236,1,4194756163,4
10,2,4194756163,4
139,3,4194756163,4
116,4,4194756163,4
147,5,4194756163,4
7,6,4194756163,4
0,7,4194756163,4
0,8,4194756163,4
50,0,4194756163,128
145,1,4194756163,128
116,2,4194756163,128
212,3,4194756163,128
135,4,4194756163,128
160,5,4194756163,128
46,6,4194756163,128
0,7,4194756163,128
0,8,4194756163,128
1,0,4194756163,129
41,1,4194756163,129
152,2,4194756163,129
34,3,4194756163,129
108,4,4194756163,129
29,5,4194756163,129
0,6,4194756163,129
0,7,4194756163,129
0,8,4194756163,129
1,0,4194756163,130
36,1,4194756163,130
63,2,4194756163,130
127,3,4194756163,130
46,4,4194756163,130
252,5,4194756163,130
182,6,4194756163,130
41,7,4194756163,130
0,8,4194756163,130
1,0,4194756163,131
116,1,4194756163,131
168,2,4194756163,131
139,3,4194756163,131
141,4,4194756163,131
135,5,4194756163,131
46,6,4194756163,131
63,7,4194756163,131
0,8,4194756163,131
92,0,4194756163,132
254,1,4194756163,132
23,2,4194756163,132
180,3,4194756163,132
21,4,4194756163,132
244,5,4194756163,132
22,6,4194756163,132
46,7,4194756163,132
0,8,4194756163,132
127,0,4194678604,0
1,1,4194678604,0
223,2,4194678604,0
180,3,4194678604,0
188,4,4194678604,0
125,5,4194678604,0
0,6,4194678604,0
0,7,4194678604,0
0,8,4194678604,0
36,0,4194678604,1
254,1,4194678604,1
40,2,4194678604,1
185,3,4194678604,1
0,4,4194678604,1
214,5,4194678604,1
46,6,4194678604,1
0,7,4194678604,1
0,8,4194678604,1
147,0,4194678604,2
36,1,4194678604,2
212,2,4194678604,2
63,3,4194678604,2
131,4,4194678604,2
137,5,4194678604,2
0,6,4194678604,2
0,7,4194678604,2
0,8,4194678604,2
1,0,4194678604,3
263,1,4194678604,3
63,2,4194678604,3
96,3,4194678604,3
112,4,4194678604,3
77,5,4194678604,3
46,6,4194678604,3
0,7,4194678604,3
0,8,4194678604,3
1,0,4194678604,4
166,1,4194678604,4
166,2,4194678604,4
41,3,4194678604,4
92,4,4194678604,4
50,5,4194678604,4
40,6,4194678604,4
36,7,4194678604,4
0,8,4194678604,4
0,0,4194678604,128
254,1,4194678604,128
0,2,4194678604,128
0,3,4194678604,128
100,4,4194678604,128
214,5,4194678604,128
0,6,4194678604,128
0,7,4194678604,128
0,8,4194678604,128
1,0,4194678604,129
0,1,4194678604,129
0,2,4194678604,129
46,3,4194678604,129
0,4,4194678604,129
0,5,4194678604,129
0,6,4194678604,129
0,7,4194678604,129
0,8,4194678604,129
36,0,4194678604,130
46,1,4194678604,130
218,2,4194678604,130
206,3,4194678604,130
214,4,4194678604,130
0,5,4194678604,130
0,6,4194678604,130
0,7,4194678604,130
0,8,4194678604,130
63,0,4194678604,131
116,1,4194678604,131
212,2,4194678604,131
252,3,4194678604,131
36,4,4194678604,131
170,5,4194678604,131
146,6,4194678604,131
11,7,4194678604,131
0,8,4194678604,131
63,0,4194678604,132
75,1,4194678604,132
212,2,4194678604,132
236,3,4194678604,132
0,4,4194678604,132
116,5,4194678604,132
0,6,4194678604,132
0,7,4194678604,132
0,8,4194678604,132
212,0,4194619563,0
212,1,4194619563,0
212,2,4194619563,0
36,3,4194619563,0
63,4,4194619563,0
252,5,4194619563,0
46,6,4194619563,0
0,7,4194619563,0
0,8,4194619563,0
100,0,4194619563,1
125,1,4194619563,1
131,2,4194619563,1
166,3,4194619563,1
36,4,4194619563,1
180,5,4194619563,1
0,6,4194619563,1
0,7,4194619563,1
0,8,4194619563,1
218,0,4194619563,2
127,1,4194619563,2
46,2,4194619563,2
131,3,4194619563,2
182,4,4194619563,2
214,5,4194619563,2
0,6,4194619563,2
0,7,4194619563,2
0,8,4194619563,2
98,0,4194619563,3
63,1,4194619563,3
259,2,4194619563,3
41,3,4194619563,3
36,4,4194619563,3
77,5,4194619563,3
0,6,4194619563,3
0,7,4194619563,3
0,8,4194619563,3
36,0,4194619563,4
92,1,4194619563,4
265,2,4194619563,4
29,3,4194619563,4
182,4,4194619563,4
244,5,4194619563,4
0,6,4194619563,4
0,7,4194619563,4
0,8,4194619563,4
63,0,4194619563,128
116,1,4194619563,128
36,2,4194619563,128
127,3,4194619563,128
46,4,4194619563,128
212,5,4194619563,128
0,6,4194619563,128
0,7,4194619563,128
0,8,4194619563,128
36,0,4194619563,129
92,1,4194619563,129
254,2,4194619563,129
40,3,4194619563,129
232,4,4194619563,129
214,5,4194619563,129
188,6,4194619563,129
0,7,4194619563,129
0,8,4194619563,129
29,0,4194619563,130
34,1,4194619563,130
232,2,4194619563,130
244,3,4194619563,130
187,4,4194619563,130
131,5,4194619563,130
46,6,4194619563,130
0,7,4194619563,130
0,8,4194619563,130
63,0,4194619563,131
172,1,4194619563,131
24,2,4194619563,131
24,3,4194619563,131
147,4,4194619563,131
116,5,4194619563,131
46,6,4194619563,131
0,7,4194619563,131
0,8,4194619563,131
242,0,4194619563,132
1,1,4194619563,132
210,2,4194619563,132
90,3,4194619563,132
29,4,4194619563,132
34,5,4194619563,132
0,6,4194619563,132
11,7,4194619563,132
0,8,4194619563,132
37,0,4193356337,0
1,1,4193356337,0
26,2,4193356337,0
208,3,4193356337,0
50,4,4193356337,0
212,5,4193356337,0
0,6,4193356337,0
46,7,4193356337,0
0,8,4193356337,0
252,0,4193356337,1
145,1,4193356337,1
